,Timestamp [s],Kalman speed (Original) [m/s],Pressure [hPa],Temperature [°C],Acceleration X [g],Acceleration Y [g],Acceleration Z [g],Rotation X [rad/s],Rotation Y [rad/s],Rotation Z [rad/s]
,1699.562,0.724,850.0,27.870001,0.031,-0.037,1.022,0.000,0.000,0.000
,1699.652,0.697,850.0,27.870001,0.045,-0.037,1.023,0.000,-0.001,0.000
,1699.712,0.733,850.0,27.870001,0.06,-0.037,1.022,0.000,0.000,0.000
,1699.772,0.733,850.0,27.870001,0.06,-0.037,1.015,0.000,0.000,0.000
,1699.802,0.76,850.0,27.870001,0.06,-0.037,1.015,0.000,0.000,0.000
,1699.832,0.76,850.0,27.870001,0.031,-0.042,1.023,-0.001,0.000,0.000
,1699.892,0.76,850.0,27.870001,0.031,-0.048,1.029,-0.001,0.000,-0.001
,1699.982,0.798,850.0,27.870001,0.044,-0.042,1.022,0.000,0.000,0.000
,1700.042,0.766,850.0,27.870001,0.06,-0.037,1.021,-0.002,-0.001,-0.001
,1700.132,0.729,850.0,27.870001,0.031,-0.05,1.021,0.000,0.000,0.000
,1700.192,0.705,850.0,27.870001,0.029,-0.048,1.027,0.000,0.000,0.000
,1700.282,0.669,850.0,27.870001,0.062,-0.041,1.013,0.000,0.000,0.000
,1700.342,0.669,850.0,27.870001,0.031,-0.043,1.029,0.000,0.000,0.000
,1700.402,0.713,850.0,27.870001,0.046,-0.042,1.022,0.000,0.000,0.000
,1700.462,0.713,850.0,27.870001,0.047,-0.037,1.021,0.000,0.000,0.000
,1700.522,0.746,850.0,27.860001,0.031,-0.048,1.023,0.000,0.000,-0.001
,1700.612,0.785,850.0,27.870001,0.045,-0.041,1.029,0.000,0.000,-0.002
,1700.672,0.785,850.0,27.860001,0.045,-0.041,1.022,0.000,0.000,0.000
,1700.732,0.754,850.0,27.860001,0.047,-0.041,1.02,-0.002,0.000,-0.001
,1700.852,0.722,850.0,27.860001,0.045,-0.048,1.015,-0.002,0.000,-0.002
,1700.882,0.722,850.0,27.870001,0.045,-0.037,1.021,-0.001,0.000,0.000
,1700.912,0.694,850.0,27.860001,0.045,-0.037,1.021,-0.001,0.000,0.000
,1700.972,0.694,850.0,27.860001,0.046,-0.037,1.022,-0.001,0.000,0.000
,1701.032,0.668,850.0,27.860001,0.031,-0.035,1.013,0.000,0.000,0.000
,1701.092,0.698,850.0,27.860001,0.031,-0.037,1.015,0.000,0.000,0.000
,1701.152,0.698,850.0,27.860001,0.031,-0.048,1.029,0.000,0.000,0.000
,1701.242,0.732,850.0,27.860001,0.044,-0.041,1.029,0.000,0.000,0.000
,1701.302,0.76,850.0,27.860001,0.062,-0.043,1.017,0.000,0.000,0.000
,1701.392,0.79,850.0,27.85,0.058,-0.046,1.022,0.000,0.000,0.000
,1701.452,0.79,850.0,27.860001,0.046,-0.041,1.017,-0.001,-0.001,0.000
,1701.512,0.753,850.0,27.85,0.047,-0.048,1.021,0.000,-0.001,0.000
,1701.542,0.753,850.0,27.860001,0.047,-0.048,1.021,0.000,-0.001,0.000
,1701.572,0.753,850.0,27.860001,0.046,-0.037,1.022,0.000,0.000,0.000
,1701.632,0.722,850.0,27.860001,0.06,-0.041,1.021,-0.001,0.000,0.000
,1701.722,0.692,850.0,27.85,0.06,-0.037,1.022,0.000,0.000,0.000
,1701.842,0.666,850.0,27.969999,0.058,-0.046,1.033,0.000,0.000,-0.001
,1701.902,0.713,850.0,27.85,0.062,-0.042,1.025,0.000,0.000,0.000
,1701.962,0.713,850.0,27.85,0.046,-0.041,1.015,0.000,-0.002,0.000
,1702.052,0.739,850.0,27.85,0.06,-0.048,1.015,0.000,0.000,0.000
,1702.112,0.764,850.0,27.85,0.045,-0.041,1.015,-0.001,-0.001,0.000
,1702.202,0.723,850.0,27.85,0.031,-0.037,1.013,0.000,0.000,0.000
,1702.262,0.723,850.0,27.84,0.046,-0.046,1.013,0.000,0.000,0.000
,1702.352,0.695,850.0,27.85,0.06,-0.042,1.013,0.000,0.000,0.000
,1702.412,0.667,850.0,27.85,0.058,-0.035,1.031,0.000,0.000,0.000
,1702.502,0.636,850.0,27.85,0.046,-0.04,1.017,-0.001,0.000,0.000
,1702.562,0.636,850.0,27.85,0.062,-0.042,1.024,-0.001,0.000,-0.001
,1702.622,0.675,850.0,27.85,0.031,-0.046,1.031,-0.002,0.000,-0.002
,1702.652,0.675,850.0,27.85,0.045,-0.05,1.017,-0.002,0.000,0.000
,1702.682,0.704,850.0,27.85,0.045,-0.05,1.017,-0.002,0.000,0.000
,1702.742,0.704,850.0,27.85,0.045,-0.05,1.021,0.000,0.000,-0.001
,1702.832,0.738,850.0,27.85,0.044,-0.05,1.02,0.000,0.001,0.000
,1702.892,0.698,850.0,27.84,0.06,-0.042,1.022,0.000,0.000,0.000
,1702.982,0.698,850.0,27.84,0.031,-0.043,1.025,0.000,-0.001,0.000
,1703.042,0.676,850.0,27.84,0.031,-0.046,1.022,0.000,-0.001,0.000
,1703.132,0.649,850.0,27.85,0.046,-0.037,1.021,0.000,0.000,0.000
,1703.192,0.649,850.0,27.84,0.062,-0.041,1.015,0.000,0.000,0.000
,1703.252,0.616,850.0,27.84,0.062,-0.048,1.015,-0.001,-0.001,0.000
,1703.282,0.616,850.0,27.84,0.062,-0.042,1.031,-0.001,0.000,0.000
,1703.312,0.662,850.0,27.85,0.062,-0.042,1.031,-0.001,0.000,0.000
,1703.372,0.662,850.0,27.84,0.045,-0.041,1.031,-0.001,0.000,0.000
,1703.432,0.706,850.0,27.84,0.031,-0.048,1.022,-0.001,0.000,-0.002
,1703.492,0.747,850.0,27.84,0.06,-0.048,1.029,0.000,0.000,-0.001
,1703.552,0.747,850.0,27.84,0.044,-0.042,1.023,0.000,0.000,-0.001
,1703.582,0.747,850.0,27.84,0.058,-0.048,1.029,0.000,0.000,-0.002
,1703.612,0.723,850.0,27.84,0.031,-0.042,1.013,0.000,0.000,-0.002
,1703.672,0.723,850.0,27.84,0.062,-0.048,1.027,0.000,0.000,-0.001
,1703.762,0.698,850.0,27.83,0.06,-0.048,1.029,0.000,-0.001,0.000
,1703.882,0.658,850.0,27.84,0.058,-0.048,1.029,0.000,0.000,0.000
,1703.912,0.658,850.0,27.84,0.06,-0.041,1.027,0.001,-0.004,0.000
,1703.942,0.658,850.0,27.84,0.06,-0.041,1.027,0.001,-0.004,0.000
,1704.002,0.696,850.0,27.84,0.044,-0.048,1.021,0.000,-0.002,0.000
,1704.152,0.732,850.0,27.84,0.06,-0.037,1.029,0.000,0.000,-0.001
,1704.242,0.773,850.0,27.84,0.033,-0.04,1.021,-0.002,0.000,0.000
,1704.302,0.773,850.0,27.84,0.045,-0.046,1.029,-0.002,-0.001,-0.001
,1704.392,0.74,850.0,27.84,0.058,-0.048,1.029,-0.001,0.000,-0.001
,1704.452,0.71,850.0,27.84,0.06,-0.05,1.013,-0.001,-0.001,0.000
,1704.512,0.686,850.0,27.84,0.06,-0.037,1.027,-0.001,-0.002,0.000
,1704.542,0.686,850.0,27.84,0.058,-0.048,1.022,0.000,0.000,0.000
,1704.572,0.686,850.0,27.84,0.043,-0.048,1.021,-0.001,-0.001,0.000
,1704.722,0.69,850.0,27.84,0.033,-0.037,1.027,0.000,0.000,0.001
,1704.782,0.69,850.0,27.84,0.045,-0.037,1.02,0.000,0.000,0.000
,1704.872,0.725,850.0,27.84,0.06,-0.048,1.031,0.000,0.000,0.000
,1704.932,0.767,850.0,27.98,0.06,-0.048,1.027,0.000,-0.001,0.000
,1704.992,0.798,850.0,27.84,0.044,-0.046,1.021,0.000,0.000,0.000
,1705.022,0.798,850.0,27.84,0.046,-0.046,1.015,-0.001,-0.001,0.000
,1705.052,0.798,850.0,27.84,0.058,-0.041,1.031,0.000,0.000,-0.002
,1705.112,0.772,850.0,27.84,0.058,-0.042,1.022,-0.001,0.000,-0.001
,1705.202,0.739,850.0,27.84,0.062,-0.05,1.027,0.000,0.000,-0.001
,1705.262,0.739,850.0,27.84,0.031,-0.037,1.029,-0.001,0.000,-0.002
,1705.352,0.716,850.0,27.84,0.033,-0.042,1.029,0.000,0.000,-0.002
,1705.412,0.758,850.0,27.84,0.058,-0.048,1.027,0.000,0.000,0.000
,1705.472,0.758,850.0,27.84,0.06,-0.042,1.029,0.000,0.000,0.000
,1705.532,0.791,850.0,27.83,0.045,-0.048,1.013,0.000,0.000,0.000
,1705.592,0.791,850.0,27.83,0.046,-0.05,1.031,0.000,0.000,0.001
,1705.682,0.813,850.0,27.83,0.06,-0.041,1.021,0.000,0.000,0.000
,1705.742,0.841,850.0,27.83,0.045,-0.048,1.013,-0.001,0.000,0.000
,1705.832,0.804,850.0,27.83,0.033,-0.048,1.02,0.000,0.000,0.000
,1705.892,0.777,850.0,27.83,0.046,-0.041,1.029,-0.001,-0.004,0.000
,1705.982,0.777,850.0,27.83,0.062,-0.042,1.015,0.000,0.000,0.000
,1706.042,0.737,850.0,27.82,0.06,-0.037,1.022,-0.001,0.000,-0.001
,1706.102,0.706,850.0,27.82,0.06,-0.042,1.013,0.000,0.000,-0.001
,1706.132,0.706,850.0,27.82,0.06,-0.042,1.013,-0.001,-0.002,0.000
,1706.162,0.706,850.0,27.83,0.044,-0.042,1.022,0.000,0.000,0.000
,1706.222,0.741,850.0,27.83,0.044,-0.037,1.029,-0.001,-0.001,0.000
,1706.312,0.766,850.0,27.83,0.06,-0.037,1.015,-0.002,0.000,0.000
,1706.372,0.766,850.0,27.82,0.058,-0.052,1.031,0.000,0.000,0.000
,1706.462,0.805,850.0,27.83,0.033,-0.046,1.015,0.000,0.000,0.001
,1706.522,0.763,850.0,27.82,0.06,-0.048,1.015,0.000,0.000,0.000
,1706.612,0.73,850.0,27.98,0.029,-0.041,1.022,-0.002,0.002,0.000
,1706.672,0.73,850.0,27.82,0.031,-0.046,1.031,0.000,0.000,0.000
,1706.732,0.708,850.0,27.82,0.06,-0.041,1.021,-0.001,0.000,0.000
,1706.762,0.708,850.0,27.82,0.06,-0.041,1.021,-0.001,0.000,0.000
,1706.792,0.673,850.0,27.82,0.062,-0.035,1.015,0.000,0.000,0.000
,1706.852,0.673,850.0,27.809999,0.047,-0.041,1.029,0.000,0.000,-0.001
,1707.002,0.748,850.0,27.82,0.062,-0.046,1.029,0.000,0.000,0.000
,1707.152,0.779,850.0,27.82,0.06,-0.048,1.021,-0.001,-0.001,0.000
,1707.242,0.739,850.0,27.82,0.029,-0.037,1.022,0.000,-0.001,0.000
,1707.302,0.708,850.0,27.82,0.045,-0.042,1.022,0.000,0.000,-0.001
,1707.392,0.685,850.0,27.82,0.046,-0.042,1.021,0.000,0.000,0.000
,1707.422,0.685,850.0,27.82,0.046,-0.042,1.021,0.000,0.000,0.000
,1707.482,0.659,850.0,27.809999,0.045,-0.037,1.023,0.000,0.000,0.000
,1707.572,0.659,850.0,27.809999,0.06,-0.048,1.021,0.000,-0.001,0.000
,1707.632,0.694,850.0,27.809999,0.06,-0.043,1.02,0.000,0.000,0.000
,1707.722,0.726,850.0,27.809999,0.046,-0.044,1.022,0.000,0.000,0.000
,1707.782,0.726,850.0,27.82,0.06,-0.041,1.015,-0.001,0.000,-0.002
,1707.842,0.756,850.0,27.809999,0.031,-0.046,1.015,0.000,0.000,-0.001
,1707.872,0.756,850.0,27.809999,0.046,-0.037,1.029,0.000,-0.001,-0.001
,1707.902,0.73,850.0,27.809999,0.046,-0.037,1.029,0.000,-0.001,-0.001
,1707.962,0.73,850.0,27.82,0.06,-0.042,1.019,-0.002,0.000,-0.001
,1708.052,0.706,850.0,27.969999,0.044,-0.048,1.022,0.000,-0.002,0.000
,1708.112,0.684,850.0,27.82,0.044,-0.05,1.013,0.000,-0.002,0.000
,1708.202,0.657,850.0,27.809999,0.043,-0.037,1.022,0.000,0.000,0.000
,1708.262,0.657,850.0,27.809999,0.06,-0.035,1.027,0.000,0.000,0.000
,1708.352,0.699,850.0,27.809999,0.06,-0.046,1.021,-0.001,0.000,0.000
,1708.412,0.733,850.0,27.809999,0.045,-0.05,1.029,0.000,0.000,0.000
,1708.472,0.733,850.0,27.809999,0.031,-0.041,1.027,-0.002,0.000,0.000
,1708.502,0.771,850.0,27.809999,0.062,-0.037,1.022,-0.001,0.000,0.000
,1708.532,0.771,850.0,27.82,0.062,-0.037,1.022,-0.001,0.000,0.000
,1708.592,0.802,850.0,27.809999,0.06,-0.048,1.029,0.000,-0.001,-0.002
,1708.652,0.802,850.0,27.809999,0.031,-0.046,1.022,-0.002,0.000,0.000
,1708.712,0.768,850.0,27.809999,0.045,-0.037,1.022,-0.002,-0.001,0.000
,1708.772,0.768,850.0,27.809999,0.031,-0.037,1.029,0.000,0.000,0.000
,1708.802,0.743,850.0,27.809999,0.031,-0.048,1.015,0.000,0.000,-0.001
,1708.832,0.743,850.0,27.809999,0.031,-0.041,1.015,-0.001,0.000,-0.001
,1708.892,0.743,850.0,27.98,0.031,-0.048,1.02,-0.001,0.000,0.000
,1708.982,0.707,850.0,27.809999,0.06,-0.037,1.029,0.000,-0.001,0.000
,1709.042,0.748,850.0,27.809999,0.029,-0.043,1.029,0.000,0.000,0.000
,1709.102,0.778,850.0,27.809999,0.031,-0.042,1.021,-0.001,0.000,0.000
,1709.132,0.778,850.0,27.809999,0.06,-0.048,1.021,0.000,-0.002,0.000
,1709.162,0.778,850.0,27.809999,0.031,-0.037,1.029,0.000,0.000,0.000
,1709.222,0.815,850.0,27.98,0.046,-0.046,1.021,0.000,0.000,0.000
,1709.312,0.85,850.0,27.809999,0.062,-0.041,1.022,-0.001,0.000,-0.001
,1709.372,0.85,850.0,27.809999,0.031,-0.035,1.017,0.000,-0.002,0.000
,1709.462,0.81,850.0,27.82,0.044,-0.04,1.021,-0.001,0.000,0.000
,1709.522,0.777,850.0,27.82,0.058,-0.046,1.029,0.000,0.000,0.000
,1709.582,0.745,850.0,27.82,0.06,-0.048,1.021,-0.001,0.000,-0.001
,1709.612,0.745,850.0,27.82,0.044,-0.048,1.013,-0.001,-0.002,0.000
,1709.642,0.745,850.0,27.82,0.043,-0.037,1.021,-0.001,-0.001,-0.002
,1709.702,0.715,850.0,27.82,0.044,-0.042,1.017,0.000,-0.002,0.000
,1709.792,0.741,850.0,27.809999,0.031,-0.035,1.015,0.000,0.000,0.000
,1709.852,0.741,850.0,27.82,0.045,-0.048,1.023,-0.001,0.000,0.000
,1709.942,0.773,850.0,27.969999,0.046,-0.042,1.022,0.000,0.000,0.000
,1710.002,0.802,850.0,27.83,0.045,-0.037,1.021,0.000,-0.001,0.000
,1710.092,0.802,850.0,27.82,0.047,-0.037,1.015,-0.001,0.000,0.000
,1710.152,0.762,850.0,27.82,0.047,-0.048,1.02,0.000,0.000,0.000
,1710.212,0.726,850.0,27.82,0.06,-0.041,1.017,0.000,0.000,0.000
,1710.272,0.726,850.0,27.98,0.06,-0.046,1.029,0.000,0.000,0.000
,1710.332,0.704,850.0,27.83,0.046,-0.041,1.013,0.000,0.000,-0.002
,1710.422,0.675,850.0,27.83,0.062,-0.048,1.027,-0.001,-0.001,0.000
,1710.482,0.675,850.0,27.83,0.062,-0.037,1.027,0.000,-0.001,0.000
,1710.572,0.714,850.0,27.83,0.031,-0.037,1.021,0.000,0.000,-0.002
,1710.632,0.746,850.0,27.83,0.058,-0.05,1.015,0.000,0.000,0.000
,1710.692,0.769,850.0,27.83,0.062,-0.048,1.015,0.000,-0.001,0.000
,1710.752,0.769,850.0,27.83,0.058,-0.048,1.029,-0.001,0.000,-0.001
,1710.812,0.744,850.0,27.83,0.046,-0.041,1.013,0.000,0.000,0.000
,1710.902,0.705,850.0,27.82,0.06,-0.046,1.029,-0.001,-0.001,0.000
,1710.962,0.705,850.0,27.83,0.031,-0.048,1.022,0.000,0.000,0.000
,1711.052,0.676,850.0,27.83,0.046,-0.037,1.013,0.000,0.000,0.000
,1711.112,0.641,850.0,27.969999,0.06,-0.041,1.029,0.000,-0.002,0.000
,1711.202,0.676,850.0,27.98,0.046,-0.041,1.021,0.000,0.000,0.000
,1711.262,0.676,850.0,27.82,0.031,-0.037,1.015,-0.002,-0.002,0.000
,1711.322,0.703,850.0,27.82,0.045,-0.048,1.022,-0.001,0.000,-0.003
,1711.352,0.703,850.0,27.83,0.045,-0.048,1.022,-0.001,0.000,-0.003
,1711.382,0.703,850.0,27.83,0.031,-0.041,1.029,0.000,0.000,0.000
,1711.442,0.741,850.0,27.82,0.047,-0.048,1.02,0.000,0.000,0.000
,1711.532,0.702,850.0,27.83,0.046,-0.037,1.021,0.000,0.000,0.000
,1711.592,0.673,850.0,27.83,0.045,-0.042,1.022,0.000,0.000,0.000
,1711.682,0.639,850.0,27.82,0.06,-0.037,1.015,0.000,-0.001,0.000
,1711.742,0.639,850.0,27.83,0.045,-0.042,1.021,0.000,-0.002,0.000
,1711.832,0.621,850.0,27.98,0.06,-0.041,1.022,0.000,0.000,0.000
,1711.892,0.659,850.0,27.83,0.06,-0.042,1.024,0.000,0.000,-0.001
,1711.952,0.659,850.0,27.83,0.031,-0.046,1.015,0.000,0.000,0.000
,1711.982,0.687,850.0,27.83,0.031,-0.046,1.015,0.000,0.000,0.000
,1712.012,0.687,850.0,27.83,0.06,-0.041,1.029,0.000,0.000,0.000
,1712.072,0.726,850.0,27.83,0.046,-0.048,1.029,0.000,-0.001,-0.001
,1712.162,0.726,850.0,27.82,0.031,-0.05,1.021,0.000,0.000,0.000
,1712.222,0.755,850.0,27.82,0.045,-0.041,1.029,-0.001,0.000,0.000
,1712.312,0.731,850.0,27.82,0.031,-0.042,1.017,0.000,0.000,0.000
,1712.372,0.731,850.0,27.82,0.045,-0.042,1.02,0.000,-0.001,0.000
,1712.462,0.699,850.0,27.83,0.031,-0.041,1.022,0.000,0.000,0.000
,1712.522,0.671,850.0,27.969999,0.06,-0.041,1.02,0.000,-0.001,0.000
,1712.582,0.671,850.0,27.82,0.06,-0.037,1.021,0.000,0.000,0.000
,1712.612,0.704,850.0,27.83,0.06,-0.037,1.021,0.000,0.000,0.000
,1712.642,0.704,850.0,27.83,0.045,-0.037,1.021,0.000,0.000,0.000
,1712.702,0.729,850.0,27.969999,0.045,-0.05,1.015,0.000,0.000,0.000
,1712.792,0.768,850.0,27.82,0.033,-0.046,1.031,0.000,0.000,0.000
,1712.852,0.768,850.0,27.82,0.031,-0.048,1.022,0.000,0.000,0.000
,1712.912,0.803,850.0,27.82,0.06,-0.041,1.031,0.000,-0.001,0.000
,1712.972,0.803,850.0,27.83,0.045,-0.037,1.027,-0.001,0.000,-0.001
,1713.032,0.774,850.0,27.83,0.06,-0.037,1.022,0.000,-0.002,0.000
,1713.062,0.774,850.0,27.82,0.06,-0.042,1.022,-0.001,0.000,-0.002
,1713.092,0.742,850.0,27.98,0.06,-0.042,1.022,-0.001,0.000,-0.002
,1713.152,0.742,850.0,27.83,0.031,-0.037,1.021,0.000,0.000,0.000
,1713.212,0.71,850.0,27.83,0.045,-0.043,1.029,0.000,0.000,0.000
,1713.242,0.71,850.0,27.82,0.045,-0.041,1.023,0.000,0.000,-0.002
,1713.272,0.683,850.0,27.83,0.045,-0.041,1.023,0.000,0.000,-0.002
,1713.332,0.683,850.0,27.83,0.044,-0.037,1.029,0.000,0.000,0.000
,1713.422,0.723,850.0,27.98,0.06,-0.048,1.029,-0.001,-0.003,0.000
,1713.482,0.761,850.0,27.83,0.046,-0.042,1.022,0.000,0.000,0.000
,1713.572,0.761,850.0,27.83,0.029,-0.042,1.029,0.000,0.000,0.000
,1713.632,0.798,850.0,27.83,0.06,-0.037,1.021,0.000,0.000,-0.001
,1713.692,0.772,850.0,27.98,0.045,-0.037,1.029,-0.002,0.000,0.000
,1713.722,0.772,850.0,27.83,0.06,-0.037,1.031,0.000,0.000,0.000
,1713.752,0.772,850.0,27.83,0.06,-0.037,1.031,0.000,0.000,0.000
,1713.812,0.74,850.0,27.83,0.06,-0.048,1.013,-0.002,0.000,0.000
,1713.902,0.718,850.0,27.98,0.045,-0.041,1.029,-0.001,0.000,-0.001
,1713.962,0.718,850.0,27.83,0.06,-0.048,1.022,-0.001,0.000,0.000
,1714.052,0.69,850.0,27.98,0.045,-0.041,1.022,-0.001,0.000,0.000
,1714.112,0.725,850.0,27.83,0.06,-0.046,1.022,0.000,0.000,0.000
,1714.172,0.725,850.0,27.83,0.045,-0.037,1.029,0.000,0.000,0.000
,1714.292,0.788,850.0,27.83,0.06,-0.037,1.021,0.000,0.001,0.000
,1714.382,0.763,850.0,27.84,0.031,-0.048,1.029,0.000,0.000,-0.001
,1714.442,0.763,850.0,27.84,0.06,-0.041,1.029,-0.001,0.000,0.000
,1714.532,0.739,850.0,27.83,0.033,-0.048,1.022,-0.001,-0.001,-0.001
,1714.592,0.739,850.0,27.84,0.046,-0.05,1.029,-0.004,0.001,0.000
,1714.682,0.717,850.0,27.98,0.045,-0.035,1.029,0.000,0.000,0.000
,1714.742,0.681,850.0,27.83,0.045,-0.037,1.022,-0.002,-0.001,-0.002
,1714.802,0.717,850.0,27.84,0.045,-0.037,1.022,0.000,-0.001,-0.001
,1714.832,0.717,850.0,27.84,0.031,-0.042,1.015,0.000,-0.001,-0.002
,1714.862,0.717,850.0,27.84,0.031,-0.042,1.015,0.000,-0.001,-0.002
,1714.922,0.749,850.0,27.84,0.029,-0.043,1.011,-0.001,0.000,-0.001
,1715.012,0.772,850.0,27.83,0.046,-0.048,1.02,0.000,0.000,0.000
,1715.072,0.772,850.0,27.98,0.043,-0.041,1.029,-0.001,0.000,0.000
,1715.162,0.747,850.0,27.98,0.062,-0.041,1.029,0.000,0.000,0.000
,1715.222,0.724,850.0,27.84,0.045,-0.037,1.015,0.000,0.000,0.000
,1715.312,0.689,850.0,27.84,0.062,-0.037,1.029,0.000,0.000,0.000
,1715.372,0.689,850.0,27.84,0.06,-0.035,1.015,0.000,0.000,0.000
,1715.432,0.656,850.0,27.84,0.045,-0.041,1.02,0.000,0.000,0.000
,1715.462,0.656,850.0,27.84,0.046,-0.037,1.013,0.000,0.000,-0.001
,1715.492,0.683,850.0,27.84,0.031,-0.037,1.013,-0.002,0.000,0.000
,1715.552,0.683,850.0,27.98,0.06,-0.048,1.027,0.000,0.000,0.000
,1715.642,0.722,850.0,27.84,0.045,-0.042,1.029,-0.002,0.000,-0.002
,1715.702,0.761,850.0,27.84,0.031,-0.035,1.029,-0.001,0.000,0.000
,1715.792,0.721,850.0,27.85,0.043,-0.048,1.029,0.000,-0.002,0.000
,1715.852,0.721,850.0,27.85,0.045,-0.043,1.021,0.000,-0.002,-0.001
,1715.942,0.699,850.0,27.84,0.062,-0.041,1.013,-0.001,0.000,0.000
,1716.002,0.676,850.0,27.84,0.062,-0.046,1.027,0.000,0.000,0.000
,1716.062,0.676,850.0,27.85,0.06,-0.054,1.031,0.000,0.000,0.000
,1716.092,0.659,850.0,27.85,0.06,-0.054,1.031,0.000,0.000,0.000
,1716.122,0.659,850.0,27.84,0.06,-0.048,1.021,0.000,0.000,0.000
,1716.182,0.659,850.0,27.84,0.033,-0.043,1.021,0.000,-0.001,0.000
,1716.272,0.695,850.0,27.85,0.06,-0.048,1.015,-0.001,0.000,0.000
,1716.332,0.723,850.0,27.85,0.031,-0.041,1.02,-0.001,0.000,0.000
,1716.422,0.757,850.0,27.85,0.031,-0.042,1.015,0.000,0.000,0.000
,1716.482,0.793,850.0,27.85,0.062,-0.046,1.027,0.000,-0.004,0.000
,1716.542,0.793,850.0,27.85,0.058,-0.037,1.029,0.000,0.000,-0.001
,1716.602,0.767,850.0,27.85,0.046,-0.042,1.013,-0.002,0.000,0.000
,1716.662,0.767,850.0,27.85,0.033,-0.05,1.015,0.000,-0.002,0.000
,1716.752,0.728,850.0,27.85,0.06,-0.042,1.029,0.000,-0.001,0.000
,1716.812,0.705,850.0,27.84,0.06,-0.048,1.029,0.000,0.000,0.000
,1716.902,0.745,850.0,27.85,0.06,-0.05,1.027,-0.001,-0.004,0.000
,1716.962,0.745,850.0,27.85,0.031,-0.041,1.02,0.000,0.000,0.000
,1717.052,0.783,850.0,27.85,0.06,-0.046,1.027,0.000,0.000,0.000
,1717.112,0.814,850.0,27.85,0.062,-0.048,1.023,0.000,0.000,0.000
,1717.202,0.849,850.0,27.85,0.046,-0.041,1.029,0.000,0.000,0.000
,1717.262,0.849,850.0,27.85,0.045,-0.037,1.021,-0.002,0.000,0.000
,1717.322,0.812,850.0,27.85,0.06,-0.043,1.021,0.000,0.000,0.000
,1717.352,0.812,850.0,27.85,0.046,-0.043,1.021,0.000,0.000,0.000
,1717.382,0.77,850.0,27.85,0.046,-0.048,1.015,-0.001,0.000,0.000
,1717.442,0.77,850.0,27.99,0.06,-0.042,1.022,0.000,-0.001,0.000
,1717.532,0.745,850.0,27.98,0.031,-0.041,1.021,-0.001,0.000,0.000
,1717.592,0.719,850.0,27.85,0.06,-0.046,1.027,0.000,-0.003,0.000
,1717.652,0.719,850.0,27.85,0.029,-0.048,1.023,0.000,0.000,0.000
,1717.682,0.754,850.0,27.73,0.029,-0.048,1.023,0.000,0.000,0.000
,1717.712,0.754,850.0,27.73,0.031,-0.042,1.022,-0.001,-0.003,-0.001
,1717.772,0.78,850.0,27.74,0.033,-0.048,1.017,0.000,-0.002,-0.001
,1717.862,0.78,850.0,27.860001,0.06,-0.037,1.02,0.000,-0.002,0.000
,1717.922,0.808,850.0,27.85,0.031,-0.037,1.023,-0.001,-0.001,0.000
,1718.012,0.778,850.0,27.860001,0.06,-0.041,1.015,-0.002,0.001,-0.002
,1718.072,0.778,850.0,27.860001,0.045,-0.037,1.022,0.000,0.000,0.000
,1718.162,0.751,850.0,27.73,0.06,-0.042,1.013,0.000,0.000,0.000
,1718.222,0.726,850.0,27.860001,0.06,-0.046,1.029,-0.001,0.000,-0.002
,1718.282,0.726,850.0,27.860001,0.031,-0.042,1.029,0.000,-0.003,0.000
,1718.312,0.702,850.0,27.860001,0.06,-0.042,1.015,-0.001,0.000,0.000
,1718.342,0.702,850.0,27.860001,0.06,-0.042,1.015,-0.001,0.000,0.000
,1718.402,0.73,850.0,27.860001,0.06,-0.041,1.015,0.000,-0.001,0.000
,1718.492,0.763,850.0,27.85,0.044,-0.037,1.022,-0.001,0.000,-0.001
,1718.552,0.763,850.0,27.860001,0.06,-0.048,1.015,0.000,0.000,0.000
,1718.642,0.787,850.0,27.860001,0.046,-0.046,1.022,0.000,-0.001,0.000
,1718.702,0.752,850.0,27.860001,0.045,-0.041,1.022,0.000,-0.003,0.000
,1718.792,0.712,850.0,27.99,0.044,-0.042,1.015,0.000,0.000,0.000
,1718.852,0.712,850.0,27.99,0.06,-0.046,1.027,0.000,0.000,0.000
,1718.912,0.686,850.0,27.860001,0.031,-0.041,1.022,0.000,-0.001,0.000
,1718.942,0.686,850.0,27.860001,0.047,-0.042,1.029,0.000,0.000,-0.001
,1718.972,0.686,850.0,27.860001,0.047,-0.042,1.029,0.000,0.000,-0.001
,1719.032,0.664,850.0,27.75,0.058,-0.048,1.031,0.000,0.000,0.000
,1719.122,0.709,850.0,27.99,0.031,-0.037,1.013,-0.002,-0.001,0.000
,1719.182,0.709,850.0,27.860001,0.062,-0.037,1.029,0.000,0.000,0.000
,1719.272,0.75,850.0,27.870001,0.044,-0.037,1.029,0.000,0.000,-0.001
,1719.332,0.789,850.0,27.75,0.045,-0.037,1.015,0.000,0.000,0.000
,1719.422,0.762,850.0,27.860001,0.046,-0.05,1.02,-0.001,0.000,0.000
,1719.482,0.762,850.0,27.860001,0.044,-0.048,1.025,0.000,-0.001,0.000
,1719.542,0.733,850.0,27.860001,0.062,-0.046,1.022,0.000,0.000,0.000
,1719.572,0.733,850.0,27.860001,0.046,-0.042,1.027,-0.001,0.000,0.000
,1719.602,0.707,850.0,27.75,0.046,-0.046,1.021,-0.001,0.000,0.000
